time,x,y,z,shot
2927631622,492,850,-739,Forehand Drive Volley
2927631632,526,918,-761,Forehand Drive Volley
2927631642,460,979,-658,Forehand Drive Volley
2927631652,464,873,-549,Forehand Drive Volley
2927631662,421,813,-541,Forehand Drive Volley
2927631672,417,823,-528,Forehand Drive Volley
2927631682,449,849,-566,Forehand Drive Volley
2927631692,467,862,-612,Forehand Drive Volley
2927631702,482,829,-619,Forehand Drive Volley
2927631712,482,810,-590,Forehand Drive Volley
2927631722,474,810,-538,Forehand Drive Volley
2927631732,471,786,-544,Forehand Drive Volley
2927631746,446,795,-568,Forehand Drive Volley
2927631756,419,817,-614,Forehand Drive Volley
2927631766,435,850,-583,Forehand Drive Volley
2927631776,530,849,-646,Forehand Drive Volley
2927631786,607,860,-668,Forehand Drive Volley
2927631796,650,833,-687,Forehand Drive Volley
2927631806,627,848,-589,Forehand Drive Volley
2927631816,599,803,-618,Forehand Drive Volley
2927631826,598,825,-513,Forehand Drive Volley
2927631836,613,826,-459,Forehand Drive Volley
2927631846,642,811,-424,Forehand Drive Volley
2927631856,721,754,-374,Forehand Drive Volley
2927631866,806,688,-287,Forehand Drive Volley
2927631876,879,623,-253,Forehand Drive Volley
2927631886,950,587,-169,Forehand Drive Volley
2927631896,957,554,-76,Forehand Drive Volley
2927631906,981,383,135,Forehand Drive Volley
2927631916,965,198,317,Forehand Drive Volley
2927631926,925,93,439,Forehand Drive Volley
2927631936,973,-1,596,Forehand Drive Volley
2927631946,999,-89,708,Forehand Drive Volley
2927631956,1088,-193,851,Forehand Drive Volley
2927631966,1100,-269,876,Forehand Drive Volley
2927631976,1135,-380,915,Forehand Drive Volley
2927631986,1136,-332,1153,Forehand Drive Volley
2927631996,1222,-322,1370,Forehand Drive Volley
2927632006,1275,-374,1507,Forehand Drive Volley
2927632016,1236,-341,1593,Forehand Drive Volley
2927632026,1216,-191,1888,Forehand Drive Volley
2927632036,953,-167,2108,Forehand Drive Volley
2927632046,731,-172,2213,Forehand Drive Volley
2927632056,448,-10,2486,Forehand Drive Volley
2927632066,131,24,2684,Forehand Drive Volley
2927632076,-33,-60,2865,Forehand Drive Volley
2927632086,-83,-66,2779,Forehand Drive Volley
2927632096,-121,-30,2758,Forehand Drive Volley
2927632106,-254,2,2800,Forehand Drive Volley
2927632116,-214,-90,2685,Forehand Drive Volley
2927632126,-659,-213,2625,Forehand Drive Volley
2927632136,-1430,-379,2664,Forehand Drive Volley
2927632146,-2134,-431,2573,Forehand Drive Volley
2927632156,-2931,-442,2449,Forehand Drive Volley
2927632166,-3812,-369,2228,Forehand Drive Volley
2927632176,-3999,-280,1788,Forehand Drive Volley
2927632186,-3999,-144,808,Forehand Drive Volley
2927632196,-3999,217,-179,Forehand Drive Volley
2927632206,-3999,846,-826,Forehand Drive Volley
2927632216,-3999,1969,-1336,Forehand Drive Volley
2927632226,-3999,3972,-2153,Forehand Drive Volley
2927632236,-3999,3999,-3775,Forehand Drive Volley
2927632246,-3999,3999,-3999,Forehand Drive Volley
2927632256,-3999,3999,-3999,Forehand Drive Volley
2927632266,-2634,3999,-3999,Forehand Drive Volley
2927632276,-16,3999,-3746,Forehand Drive Volley
2927632286,896,2578,-293,Forehand Drive Volley
2927632296,-1721,3999,3999,Forehand Drive Volley
2927632306,-1815,-370,3999,Forehand Drive Volley
2927632316,-3385,-3999,1948,Forehand Drive Volley
2927632326,-3305,-627,534,Forehand Drive Volley
2927632336,-2133,-275,-450,Forehand Drive Volley
2927632346,-1669,-543,96,Forehand Drive Volley
2927632356,-3146,-22,-1007,Forehand Drive Volley
2927632366,-2576,-152,-1929,Forehand Drive Volley
2927632376,-1917,-497,-2413,Forehand Drive Volley
2927632386,-2179,-339,-2556,Forehand Drive Volley
2927632396,-2349,-150,-2759,Forehand Drive Volley
2927632406,-2266,-113,-2932,Forehand Drive Volley
2927632416,-2124,-450,-2905,Forehand Drive Volley
2927632426,-1876,-530,-2763,Forehand Drive Volley
2927632436,-1770,-193,-2672,Forehand Drive Volley
2927632446,-1641,-61,-2559,Forehand Drive Volley
2927632456,-1635,6,-2433,Forehand Drive Volley
2927632466,-1541,76,-2309,Forehand Drive Volley
2927632476,-1362,2,-2162,Forehand Drive Volley
2927632486,-1311,187,-2060,Forehand Drive Volley
2927632500,-1240,309,-2045,Forehand Drive Volley
2927632510,-1116,412,-2008,Forehand Drive Volley
2927632520,-1003,325,-1867,Forehand Drive Volley
2927632530,-940,270,-1643,Forehand Drive Volley
2927632540,-941,272,-1456,Forehand Drive Volley
2927632550,-870,304,-1303,Forehand Drive Volley
2927632560,-902,425,-1202,Forehand Drive Volley
2927632570,-850,441,-1166,Forehand Drive Volley
2927632580,-775,399,-1083,Forehand Drive Volley
2927632590,-778,410,-996,Forehand Drive Volley
2927632600,-786,430,-856,Forehand Drive Volley
2927632610,-785,443,-751,Forehand Drive Volley
2927632620,-762,473,-657,Forehand Drive Volley
2927632630,-745,447,-530,Forehand Drive Volley
2927632640,-742,313,-468,Forehand Drive Volley
2927632650,-739,236,-373,Forehand Drive Volley
2927632660,-750,254,-305,Forehand Drive Volley
2927632670,-772,278,-237,Forehand Drive Volley
2927632680,-764,232,-176,Forehand Drive Volley
2927632690,-769,197,-110,Forehand Drive Volley
2927632700,-768,167,-56,Forehand Drive Volley
2927632710,-775,156,3,Forehand Drive Volley
2927632720,-816,184,42,Forehand Drive Volley
2927632730,-835,232,71,Forehand Drive Volley
2927632740,-848,257,44,Forehand Drive Volley
2927632754,-835,281,39,Forehand Drive Volley
2927632764,-842,280,64,Forehand Drive Volley
2927632774,-876,255,57,Forehand Drive Volley
2927632784,-886,208,114,Forehand Drive Volley
2927632794,-937,176,161,Forehand Drive Volley
2927632804,-983,188,193,Forehand Drive Volley
2927632814,-1018,242,201,Forehand Drive Volley
2927632824,-1024,321,225,Forehand Drive Volley
2927632834,-1086,365,240,Forehand Drive Volley
2927632844,-1087,311,158,Forehand Drive Volley
2927632854,-1058,326,77,Forehand Drive Volley
2927632864,-997,323,52,Forehand Drive Volley
2927632874,-1022,304,-1,Forehand Drive Volley
2927632884,-1053,360,-92,Forehand Drive Volley
2927632894,-1119,531,42,Forehand Drive Volley
2927632904,-1241,584,18,Forehand Drive Volley
2927632914,-1234,646,0,Forehand Drive Volley
2927632924,-1231,801,117,Forehand Drive Volley
2927632934,-1224,998,330,Forehand Drive Volley
2927632944,-1371,1413,485,Forehand Drive Volley
2927632954,-1481,1835,513,Forehand Drive Volley
2927632964,-1124,1588,161,Forehand Drive Volley
2927632974,-932,1612,110,Forehand Drive Volley
2927632984,-1102,1878,-100,Forehand Drive Volley
2927632994,-1008,1753,48,Forehand Drive Volley
2927633003,-847,1380,-68,Forehand Drive Volley
2927633013,-705,1259,36,Forehand Drive Volley
2927633023,-657,1412,114,Forehand Drive Volley
2927633033,-651,1594,211,Forehand Drive Volley
2927633043,-523,1657,263,Forehand Drive Volley
2927633053,-416,1672,333,Forehand Drive Volley
2927633063,-393,1592,297,Forehand Drive Volley
2927633073,-312,1414,287,Forehand Drive Volley
2927633083,-218,1280,262,Forehand Drive Volley
2927633093,-112,1169,133,Forehand Drive Volley
2927633103,-18,1150,49,Forehand Drive Volley
2927633113,0,1161,0,Forehand Drive Volley
2927633123,10,1165,-74,Forehand Drive Volley
2927633133,56,1098,-170,Forehand Drive Volley
2927633143,88,1003,-207,Forehand Drive Volley
2927633153,90,908,-217,Forehand Drive Volley
2927633163,110,810,-255,Forehand Drive Volley
2927633173,155,677,-306,Forehand Drive Volley
2927633183,169,538,-319,Forehand Drive Volley
2927633193,143,451,-335,Forehand Drive Volley
2927633203,108,418,-316,Forehand Drive Volley
2927633213,108,350,-258,Forehand Drive Volley
2927633223,108,322,-235,Forehand Drive Volley
2927633233,77,363,-225,Forehand Drive Volley
2927633243,67,384,-230,Forehand Drive Volley
2927633258,62,465,-149,Forehand Drive Volley
2927633268,44,619,-52,Forehand Drive Volley
2927633278,23,627,-6,Forehand Drive Volley
2927633288,-11,586,9,Forehand Drive Volley
2927633298,-72,770,27,Forehand Drive Volley
2927633308,-135,958,26,Forehand Drive Volley
2927633318,-162,1092,51,Forehand Drive Volley
2927633328,-210,1161,72,Forehand Drive Volley
2927633338,-285,1181,79,Forehand Drive Volley
2927633348,-336,1292,156,Forehand Drive Volley
2927633358,-373,1368,256,Forehand Drive Volley
2927633368,-369,1466,241,Forehand Drive Volley
2927633378,-381,1723,215,Forehand Drive Volley
2927633388,-351,1823,163,Forehand Drive Volley
2927633398,-366,1801,202,Forehand Drive Volley
2927633408,-399,1775,191,Forehand Drive Volley
2927633418,-359,1767,150,Forehand Drive Volley
2927633428,-350,1742,120,Forehand Drive Volley
2927633438,-327,1558,111,Forehand Drive Volley
2927633448,-267,1373,96,Forehand Drive Volley
2927633458,-182,1264,69,Forehand Drive Volley
2927633468,-90,1160,24,Forehand Drive Volley
2927633478,-9,1079,6,Forehand Drive Volley
2927633488,51,1011,-3,Forehand Drive Volley
2927633498,103,931,-18,Forehand Drive Volley
2927633508,135,863,-32,Forehand Drive Volley
2927633518,144,815,-37,Forehand Drive Volley
2927633528,142,743,-43,Forehand Drive Volley
2927633538,172,643,-62,Forehand Drive Volley
2927633548,210,545,-86,Forehand Drive Volley
2927633558,239,447,-103,Forehand Drive Volley
2927633568,257,352,-134,Forehand Drive Volley
2927633578,265,275,-127,Forehand Drive Volley
2927633588,267,191,-149,Forehand Drive Volley
2927633598,254,148,-189,Forehand Drive Volley
2927633608,234,210,-172,Forehand Drive Volley
2927633618,210,224,-147,Forehand Drive Volley
2927633628,207,113,-150,Forehand Drive Volley
2927633638,201,83,-160,Forehand Drive Volley
2927633648,196,91,-193,Forehand Drive Volley
2927633658,197,152,-252,Forehand Drive Volley
2927633668,211,263,-251,Forehand Drive Volley
2927633678,196,410,-301,Forehand Drive Volley
2927633688,167,459,-328,Forehand Drive Volley
2927633698,156,423,-344,Forehand Drive Volley
2927633708,89,449,-367,Forehand Drive Volley
2927633718,-7,645,-452,Forehand Drive Volley
2927633728,-88,897,-586,Forehand Drive Volley
2927633738,-110,1100,-687,Forehand Drive Volley
2927633748,-174,1282,-703,Forehand Drive Volley
2927633762,-277,1401,-724,Forehand Drive Volley
2927633772,-373,1514,-774,Forehand Drive Volley
2927633782,-459,1618,-811,Forehand Drive Volley
2927633792,-494,1631,-817,Forehand Drive Volley
2927633802,-515,1600,-772,Forehand Drive Volley
2927633812,-499,1540,-760,Forehand Drive Volley
2927633822,-417,1504,-799,Forehand Drive Volley
2927633832,-320,1447,-793,Forehand Drive Volley
2927633842,-297,1371,-747,Forehand Drive Volley
2927633852,-258,1262,-718,Forehand Drive Volley
2927633862,-276,1179,-723,Forehand Drive Volley
2927633872,-314,1109,-686,Forehand Drive Volley
2927633882,-329,1028,-652,Forehand Drive Volley
2927633892,-323,935,-637,Forehand Drive Volley
2927633902,-333,858,-590,Forehand Drive Volley
2927633912,-326,810,-506,Forehand Drive Volley
2927633922,-235,744,-418,Forehand Drive Volley
2927633932,-240,689,-383,Forehand Drive Volley
2927633942,-239,635,-393,Forehand Drive Volley
2927633952,-217,552,-372,Forehand Drive Volley
2927633962,-131,397,-254,Forehand Drive Volley
2927633972,-66,266,-163,Forehand Drive Volley
2927633982,-66,228,-136,Forehand Drive Volley
2927633992,-87,245,-166,Forehand Drive Volley
2927634002,-74,220,-137,Forehand Drive Volley
2927634012,-21,145,-105,Forehand Drive Volley
2927634022,-2,83,-88,Forehand Drive Volley
2927634032,27,61,-99,Forehand Drive Volley
2927634042,13,47,-107,Forehand Drive Volley
2927634052,26,40,-40,Forehand Drive Volley
2927634062,-28,115,-14,Forehand Drive Volley
2927634072,-38,263,-84,Forehand Drive Volley
2927634082,-55,452,-207,Forehand Drive Volley
2927634092,-101,669,-329,Forehand Drive Volley
2927634102,-172,838,-451,Forehand Drive Volley
2927634112,-241,965,-580,Forehand Drive Volley
2927634122,-393,1101,-607,Forehand Drive Volley
2927634132,-414,1238,-797,Forehand Drive Volley
2927634142,-426,1362,-685,Forehand Drive Volley
2927634152,-368,1497,-613,Forehand Drive Volley
2927634162,-405,1576,-557,Forehand Drive Volley
2927634172,-374,1460,-453,Forehand Drive Volley
2927634182,-277,1333,-361,Forehand Drive Volley
2927634192,-198,1245,-330,Forehand Drive Volley
2927634202,-109,1089,-360,Forehand Drive Volley
2927634212,-95,1124,-488,Forehand Drive Volley
2927634222,-159,1366,-611,Forehand Drive Volley
2927634232,-173,1368,-698,Forehand Drive Volley
2927634242,-202,1241,-668,Forehand Drive Volley
2927634252,-194,1117,-568,Forehand Drive Volley
2927634266,-179,1047,-513,Forehand Drive Volley
2927634276,-190,1004,-403,Forehand Drive Volley
2927634286,-177,883,-307,Forehand Drive Volley
2927634296,-145,784,-271,Forehand Drive Volley
2927634306,-105,765,-286,Forehand Drive Volley
2927634316,-98,738,-359,Forehand Drive Volley
2927634326,-96,686,-419,Forehand Drive Volley
2927634336,-97,641,-402,Forehand Drive Volley
2927634346,-90,540,-330,Forehand Drive Volley
2927634356,-83,383,-301,Forehand Drive Volley
2927634366,-109,348,-323,Forehand Drive Volley
2927634376,-123,407,-364,Forehand Drive Volley
2927634386,-169,548,-421,Forehand Drive Volley
2927634396,-189,682,-406,Forehand Drive Volley
2927634406,-241,828,-407,Forehand Drive Volley
2927634416,-330,992,-402,Forehand Drive Volley
2927634426,-290,956,-373,Forehand Drive Volley
2927634436,-299,1008,-295,Forehand Drive Volley
2927634446,-285,880,-390,Forehand Drive Volley
2927634456,-375,1035,-330,Forehand Drive Volley
2927634466,-250,786,-476,Forehand Drive Volley
2927634476,-287,825,-478,Forehand Drive Volley
2927634486,-250,790,-455,Forehand Drive Volley
2927634496,-269,788,-413,Forehand Drive Volley
2927634506,-253,737,-330,Forehand Drive Volley
2927634516,-320,716,-234,Forehand Drive Volley
2927634526,-363,657,-178,Forehand Drive Volley
2927634536,-366,699,-131,Forehand Drive Volley
2927634546,-374,870,-221,Forehand Drive Volley
2927634556,-375,934,-269,Forehand Drive Volley
2927634566,-376,964,-233,Forehand Drive Volley
2927634576,-343,914,-199,Forehand Drive Volley
2927634586,-292,851,-165,Forehand Drive Volley
2927634596,-281,866,-181,Forehand Drive Volley
2927634606,-283,914,-252,Forehand Drive Volley
2927634616,-278,924,-299,Forehand Drive Volley
2927634626,-269,813,-337,Forehand Drive Volley
2927634636,-297,771,-329,Forehand Drive Volley
2927634646,-288,767,-326,Forehand Drive Volley
2927634656,-258,727,-313,Forehand Drive Volley
2927634666,-257,717,-287,Forehand Drive Volley
2927634676,-248,769,-265,Forehand Drive Volley
2927634686,-225,847,-281,Forehand Drive Volley
2927634696,-241,902,-262,Forehand Drive Volley
2927634706,-232,891,-248,Forehand Drive Volley
2927634716,-225,912,-259,Forehand Drive Volley
2927634726,-203,939,-312,Forehand Drive Volley
2927634736,-199,964,-330,Forehand Drive Volley
2927634746,-215,938,-330,Forehand Drive Volley
2927634756,-216,905,-331,Forehand Drive Volley
2927634769,-205,915,-302,Forehand Drive Volley
2927634779,-184,932,-306,Forehand Drive Volley
2927634789,-183,972,-308,Forehand Drive Volley
2927634799,-185,995,-305,Forehand Drive Volley
2927634809,-165,960,-294,Forehand Drive Volley
2927634819,-154,951,-263,Forehand Drive Volley
2927634829,-160,942,-283,Forehand Drive Volley
2927634839,-151,951,-307,Forehand Drive Volley
2927634849,-151,1004,-308,Forehand Drive Volley
2927634859,-152,1020,-296,Forehand Drive Volley
2927634869,-136,1031,-278,Forehand Drive Volley
2927634879,-173,1054,-255,Forehand Drive Volley
2927634889,-173,1017,-215,Forehand Drive Volley
2927634899,-211,1045,-258,Forehand Drive Volley
2927634909,-215,1117,-311,Forehand Drive Volley
2927634919,-198,1149,-305,Forehand Drive Volley
2927634929,-210,1097,-372,Forehand Drive Volley
2927634939,-71,986,-379,Forehand Drive Volley
2927634949,-88,1098,-385,Forehand Drive Volley
2927634959,-87,1160,-338,Forehand Drive Volley
2927634969,-88,1054,-272,Forehand Drive Volley
2927634979,-148,1021,-185,Forehand Drive Volley
2927634989,-111,1029,-167,Forehand Drive Volley
2927634999,-93,933,-104,Forehand Drive Volley
2927635009,-130,842,-82,Forehand Drive Volley
2927635020,-139,841,-76,Forehand Drive Volley
2927635030,-101,866,-108,Forehand Drive Volley
2927635040,-100,902,-103,Forehand Drive Volley
2927635050,-82,820,-104,Forehand Drive Volley
2927635060,-26,670,-133,Forehand Drive Volley
2927635070,-19,622,-165,Forehand Drive Volley
2927635080,-31,673,-120,Forehand Drive Volley
2927635090,-56,737,-172,Forehand Drive Volley
2927635100,-51,764,-211,Forehand Drive Volley
2927635110,-65,738,-171,Forehand Drive Volley
2927635120,-83,704,-97,Forehand Drive Volley
2927635130,-35,614,-18,Forehand Drive Volley
2927635140,-3,571,-18,Forehand Drive Volley
2927635150,23,589,-87,Forehand Drive Volley
2927635160,31,602,-126,Forehand Drive Volley
2927635170,39,604,-177,Forehand Drive Volley
2927635180,1,579,-210,Forehand Drive Volley
2927635190,2,509,-235,Forehand Drive Volley
2927635200,6,472,-244,Forehand Drive Volley
2927635210,-5,467,-230,Forehand Drive Volley
2927635220,-45,508,-232,Forehand Drive Volley
2927635230,-65,594,-261,Forehand Drive Volley
2927635240,-93,746,-390,Forehand Drive Volley
2927635250,-117,964,-385,Forehand Drive Volley
2927635260,-168,1151,-423,Forehand Drive Volley
2927635273,-201,1293,-532,Forehand Drive Volley
2927635283,-271,1469,-689,Forehand Drive Volley
2927635293,-199,1766,-713,Forehand Drive Volley
2927635303,-474,2028,-674,Forehand Drive Volley
2927635313,-553,1796,-719,Forehand Drive Volley
2927635323,-343,1780,-693,Forehand Drive Volley
2927635333,-307,1813,-669,Forehand Drive Volley
2927635343,-328,1773,-643,Forehand Drive Volley
2927635353,-318,1733,-619,Forehand Drive Volley
2927635363,-236,1649,-560,Forehand Drive Volley
2927635373,-184,1547,-550,Forehand Drive Volley
2927635383,-164,1480,-526,Forehand Drive Volley
2927635393,-108,1396,-510,Forehand Drive Volley
2927635403,-87,1303,-471,Forehand Drive Volley
